image_path,timepoint,group,subject_id,slice_idx,has_label,mask_path,mask_valid
data/roboflow_coco/train/Slice-18_png.rf.56b7c727873659fd7f466392f64c1dd8.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.56b7c727873659fd7f466392f64c1dd8_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.589afd118b884fe368bcee062f3a0400.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.589afd118b884fe368bcee062f3a0400_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.5bdd55303331f0bf87555dcb1e8eefdb.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.5bdd55303331f0bf87555dcb1e8eefdb_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.5ccf565e9cae7462e3d68d27e287ef58.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.5ccf565e9cae7462e3d68d27e287ef58_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.5ddb3a9e9066b958087a1039fb8c87d0.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.5ddb3a9e9066b958087a1039fb8c87d0_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.61953ecb75fdd61f503fb75c06fc5cd4.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.61953ecb75fdd61f503fb75c06fc5cd4_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.63849b5c503a8ee9681c22ef40cf94d6.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.63849b5c503a8ee9681c22ef40cf94d6_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.66a01d908c0fb861b9d5433c7898d7df.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.66a01d908c0fb861b9d5433c7898d7df_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.69f70d4a4cb0a2f59d1cf67db0897737.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.69f70d4a4cb0a2f59d1cf67db0897737_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.6eea1d3dd2f0d7a2947da2aef0ecaf96.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.6eea1d3dd2f0d7a2947da2aef0ecaf96_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.74755020c6f2f66fca36890163944eb4.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.74755020c6f2f66fca36890163944eb4_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.809f57438eb5d1271b7911af53beb46b.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.809f57438eb5d1271b7911af53beb46b_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.80b386b5a1257746b44396e5b333614f.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.80b386b5a1257746b44396e5b333614f_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.80b7f6b8fc2ed45fa154cf172e6b3efa.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.80b7f6b8fc2ed45fa154cf172e6b3efa_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.81b7d325d12f42041fae5df2faa7b825.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.81b7d325d12f42041fae5df2faa7b825_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.895592310cb41488c913d0fbfeda9250.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.895592310cb41488c913d0fbfeda9250_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.8b99cd58ac1c9fef83fc30fbe972a0ad.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.8b99cd58ac1c9fef83fc30fbe972a0ad_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.8f3d0a048e07be7d5adba774abcbeaa7.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.8f3d0a048e07be7d5adba774abcbeaa7_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.90f136735e257c3ea509cb4741f7955b.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.90f136735e257c3ea509cb4741f7955b_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.910f8847e2ef3d3ae8b5f26c25cb1633.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.910f8847e2ef3d3ae8b5f26c25cb1633_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.925f5f72f137ef6cbe55a729f4f0ebea.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.925f5f72f137ef6cbe55a729f4f0ebea_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.926639541d6cb764deb05d23e1743abe.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.926639541d6cb764deb05d23e1743abe_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.97b2e6e123c6696cf9bfca21f681a5f3.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.97b2e6e123c6696cf9bfca21f681a5f3_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.980f643b02ff10b87ff726858be7af1f.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.980f643b02ff10b87ff726858be7af1f_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.9a718fde189f92def41da718d09c576c.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.9a718fde189f92def41da718d09c576c_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.9ad70fccc872f9272a067b70a9798708.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.9ad70fccc872f9272a067b70a9798708_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.a72bde420e8396adb94e1ee2389eb2d1.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.a72bde420e8396adb94e1ee2389eb2d1_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.ae54ba7732241f79a48ea1e1d4758ec7.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.ae54ba7732241f79a48ea1e1d4758ec7_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.af2bbb88284a5f54014237fe4be06fce.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.af2bbb88284a5f54014237fe4be06fce_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.af680f0738037dc5f8902275f9ad0828.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.af680f0738037dc5f8902275f9ad0828_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.b21b67d394cc728a12cee831583fb68c.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.b21b67d394cc728a12cee831583fb68c_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.b693e2bc43084ca038c3d8ff7163c966.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.b693e2bc43084ca038c3d8ff7163c966_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.bc5cda6a6c528b4ce4d6fa05a0ef405b.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.bc5cda6a6c528b4ce4d6fa05a0ef405b_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.c799e4365e5d24a7639845fa770dd028.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.c799e4365e5d24a7639845fa770dd028_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.cafccbe69e8f948ce85f22bd07dd8b63.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.cafccbe69e8f948ce85f22bd07dd8b63_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.cd23f9920c317ddac6689093ed8a0bf1.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.cd23f9920c317ddac6689093ed8a0bf1_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.cf26a6c6306c6db6a2b2d250baf0e43c.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.cf26a6c6306c6db6a2b2d250baf0e43c_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.d227edc51175cec48b06ba71c58076f7.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.d227edc51175cec48b06ba71c58076f7_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.e0f06d087ffec327c40d45114c28faff.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.e0f06d087ffec327c40d45114c28faff_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.e55291787e04a719e19f3f20ed5f6448.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.e55291787e04a719e19f3f20ed5f6448_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.e7e5d3a552d0a4fed5b2e3f9d7302729.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.e7e5d3a552d0a4fed5b2e3f9d7302729_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.f14d0c7fe1f1900dbf8c5c33910cfb03.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.f14d0c7fe1f1900dbf8c5c33910cfb03_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.f32f03ba9e9346a8b4e4e481ab2cdbca.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.f32f03ba9e9346a8b4e4e481ab2cdbca_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.fa3e80e3d2e919aa49efe9440491b779.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.fa3e80e3d2e919aa49efe9440491b779_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.feeeca2153a2ae9ecab49798e809ec85.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.feeeca2153a2ae9ecab49798e809ec85_mask.png,True
data/roboflow_coco/train/Slice-19-_png.rf.4fe4d4e2e8d7ab66154e5c85ff7eb0e7.jpg,,,,-1,True,data/masks_raw/train/Slice-19-_png.rf.4fe4d4e2e8d7ab66154e5c85ff7eb0e7_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.054a9ce4b4c73b860466378ac118d804.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.054a9ce4b4c73b860466378ac118d804_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.05822eaf14928f134d00e4e238f2d896.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.05822eaf14928f134d00e4e238f2d896_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.0640cfe7325fdfb71dcec0d3aefeb1e5.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.0640cfe7325fdfb71dcec0d3aefeb1e5_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.079b653a6d909649a088f90fe4c73fbc.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.079b653a6d909649a088f90fe4c73fbc_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.0ddb739914b787c25d448badd0b8cee0.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.0ddb739914b787c25d448badd0b8cee0_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.0f9b663a549475fc669bf9bf39cf1962.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.0f9b663a549475fc669bf9bf39cf1962_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.11376b41ff5826c387fd5d0956038884.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.11376b41ff5826c387fd5d0956038884_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.15a758f3e0017b1b5f8df94710536af1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.15a758f3e0017b1b5f8df94710536af1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.1705c1561dbbd469e5cde8e7b803da57.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.1705c1561dbbd469e5cde8e7b803da57_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.1ad21654c18c6ed940b5c84e9d485e26.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.1ad21654c18c6ed940b5c84e9d485e26_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.2bfb1f2a54c538987c0175105d5424f6.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.2bfb1f2a54c538987c0175105d5424f6_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.2d213d9eb25760de50f050c775e73b18.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.2d213d9eb25760de50f050c775e73b18_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.33344d1a6119718eceeb9f3184fb5271.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.33344d1a6119718eceeb9f3184fb5271_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.34ef92b1d0428db837e3911108659770.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.34ef92b1d0428db837e3911108659770_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.39188730f005d66adc320f71a78e3d22.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.39188730f005d66adc320f71a78e3d22_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.3ad0e30001f331346148bf6d55064bb9.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.3ad0e30001f331346148bf6d55064bb9_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.3c6d46159e31f577c62347fa5d3ec9c1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.3c6d46159e31f577c62347fa5d3ec9c1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.3f2c0461597d6053a756c3fa368a7bf8.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.3f2c0461597d6053a756c3fa368a7bf8_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.426f2b077df3d55da53d35bde5520b14.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.426f2b077df3d55da53d35bde5520b14_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.43938307365d6334f0de726e6658a04a.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.43938307365d6334f0de726e6658a04a_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.454778a9a498c69213b23afd0d1795b8.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.454778a9a498c69213b23afd0d1795b8_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.49bda57409f13de44f05e6d37ca986bd.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.49bda57409f13de44f05e6d37ca986bd_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.4cbdf80d97872f5f14d94098834f3a5d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.4cbdf80d97872f5f14d94098834f3a5d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.4fdbb2840b5f0ccc28767c429da4d2f2.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.4fdbb2840b5f0ccc28767c429da4d2f2_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.4fef81212267b4b61a29b8c2939969d3.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.4fef81212267b4b61a29b8c2939969d3_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.509e9c816ad48c10b6a0b8c363a6cb34.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.509e9c816ad48c10b6a0b8c363a6cb34_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.559cfbd4d1d39199b44b9cc1e2756a41.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.559cfbd4d1d39199b44b9cc1e2756a41_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.58396b72b68d4ab2ea556bdcc47eed0c.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.58396b72b68d4ab2ea556bdcc47eed0c_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.5c1d5efcf7b22558a0a592667092bad1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.5c1d5efcf7b22558a0a592667092bad1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.6428ae3dc522d3c0e09c347cf7dd40e9.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.6428ae3dc522d3c0e09c347cf7dd40e9_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.650445bba739276d49d64673afc55bd7.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.650445bba739276d49d64673afc55bd7_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.67c855a5c2a1af45d498ab32825b27a2.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.67c855a5c2a1af45d498ab32825b27a2_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.71da413ba8b66a93edd6c977cf44d6d0.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.71da413ba8b66a93edd6c977cf44d6d0_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.7539b7ad5df569e9fbbb800baf161186.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.7539b7ad5df569e9fbbb800baf161186_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.759e7d388796e511acd6e539b273ac1e.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.759e7d388796e511acd6e539b273ac1e_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.793e45252ed6326b3a143718f13f6d2a.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.793e45252ed6326b3a143718f13f6d2a_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.8b103dac76daea777af4bdb6a85336dd.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.8b103dac76daea777af4bdb6a85336dd_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.90037f4e310bd68008febff323110d65.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.90037f4e310bd68008febff323110d65_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.9197efa3b5840de9bd433133a0714e0e.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.9197efa3b5840de9bd433133a0714e0e_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.98a68660d5e4f3fbfdf4e392b80ad4ad.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.98a68660d5e4f3fbfdf4e392b80ad4ad_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.991c646f0fb3e73eb49165db7303b878.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.991c646f0fb3e73eb49165db7303b878_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.9c11def12183be43b5ad640bc690a32d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.9c11def12183be43b5ad640bc690a32d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.9c241cb79a7c0acc270a2ad8c73aeee2.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.9c241cb79a7c0acc270a2ad8c73aeee2_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.9e6f60f81372913d3947a574388cb72a.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.9e6f60f81372913d3947a574388cb72a_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.a81c678d9e93404875acf6244713e7ce.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.a81c678d9e93404875acf6244713e7ce_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.aa3933f3b78b3507c569e0258498cffe.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.aa3933f3b78b3507c569e0258498cffe_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.aa54113f206a3541b47e113c3049d6e1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.aa54113f206a3541b47e113c3049d6e1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.addfbb72630423d99af8d393640dae2c.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.addfbb72630423d99af8d393640dae2c_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.afef582e11dbd062ed124e2a5baba91c.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.afef582e11dbd062ed124e2a5baba91c_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.b1546529718ba5e5fc0f3c20d18c653c.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.b1546529718ba5e5fc0f3c20d18c653c_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.ba02e9c60fb0d34f1e8dc2cffcbeef6d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.ba02e9c60fb0d34f1e8dc2cffcbeef6d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.bc6a96c044ae30717d02010eff72e28d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.bc6a96c044ae30717d02010eff72e28d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c12bd406df645e82b934a7682c9feba1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c12bd406df645e82b934a7682c9feba1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c262a167de43fd399eb6544182cb31d1.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c262a167de43fd399eb6544182cb31d1_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c2784641f5a0d159c50bee4e01ff0c62.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c2784641f5a0d159c50bee4e01ff0c62_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c36abb4a1c320aba5afb86696e57c524.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c36abb4a1c320aba5afb86696e57c524_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c3aa83ed6cd5cdd45dadce0d11667f95.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c3aa83ed6cd5cdd45dadce0d11667f95_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c6cd33db3dde4a1285278797284cc9ad.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c6cd33db3dde4a1285278797284cc9ad_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c75534d97c195a928e4357018534f88d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c75534d97c195a928e4357018534f88d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.c75f478575ae15b82462992c64eb9da4.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.c75f478575ae15b82462992c64eb9da4_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.ce4d47711ec387085ae6e9ce99429f4e.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.ce4d47711ec387085ae6e9ce99429f4e_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.d27b200535ee72fedfa063e4160e1a63.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.d27b200535ee72fedfa063e4160e1a63_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.d43c78b34530849e6b1ec6eabc2cc0ef.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.d43c78b34530849e6b1ec6eabc2cc0ef_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.d80d73d5e2b42099c30e393dc6486839.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.d80d73d5e2b42099c30e393dc6486839_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.d97ae4021668b6269ec07fc27b7ab4a8.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.d97ae4021668b6269ec07fc27b7ab4a8_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.dd83a12b51a657de6c6f9367dbcc2446.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.dd83a12b51a657de6c6f9367dbcc2446_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.e85b059b98ecfb95e1f2a1127b002a0a.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.e85b059b98ecfb95e1f2a1127b002a0a_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.e9308ffb6b49385f9c398fd0750d974c.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.e9308ffb6b49385f9c398fd0750d974c_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.ec43d7159ed6a9c498db0b2b1f9c99b0.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.ec43d7159ed6a9c498db0b2b1f9c99b0_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.f13599edb6bd099209b65928d9d9a24d.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.f13599edb6bd099209b65928d9d9a24d_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.f27c818ed1451a80a4480d9373d4a4bc.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.f27c818ed1451a80a4480d9373d4a4bc_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.f3f17ef34cf82cb5257917b5031bf3b8.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.f3f17ef34cf82cb5257917b5031bf3b8_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.f894207ba1e4b21fed2588df01f8bdbf.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.f894207ba1e4b21fed2588df01f8bdbf_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.fb0b81f8ca96d9314515617828e0bfc4.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.fb0b81f8ca96d9314515617828e0bfc4_mask.png,True
data/roboflow_coco/train/Slice-19_png.rf.fd80dd62b384723288e28969795ced9e.jpg,,,,-1,True,data/masks_raw/train/Slice-19_png.rf.fd80dd62b384723288e28969795ced9e_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.00abbe1dd365732a38220de85f2645c1.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.00abbe1dd365732a38220de85f2645c1_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.082979db0a6bdb0e6f8b5c33e1a054a1.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.082979db0a6bdb0e6f8b5c33e1a054a1_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.088686316baa1608d1e3745c47a6f88c.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.088686316baa1608d1e3745c47a6f88c_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.09b38e726d515c6f04639676a03c8cd7.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.09b38e726d515c6f04639676a03c8cd7_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.0a284beb315076fa7cc036bed03c02f7.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.0a284beb315076fa7cc036bed03c02f7_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.0d7965acf36ff75414b3a70291e4e103.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.0d7965acf36ff75414b3a70291e4e103_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.0dcbf45aa88c5de778defe9acffaf81c.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.0dcbf45aa88c5de778defe9acffaf81c_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.0efd44af5db7b2524e85408c9179a560.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.0efd44af5db7b2524e85408c9179a560_mask.png,True
data/roboflow_coco/train/Slice-20_png.rf.101a51b9c34fc914a448f60f8c7a0b6b.jpg,,,,-1,True,data/masks_raw/train/Slice-20_png.rf.101a51b9c34fc914a448f60f8c7a0b6b_mask.png,True
